NCM;CEST;DÉBITO CRÉDITO / SUBSTITUIÇÃO TRIBUTÁRIA;PREVISÃO DE REDUÇÃO;LEGISLAÇÃO;CLASSIFICAÇÃO TRIBUTÁRIA;Créd. Outorgado / Cont. outra UF;Atacadistas (Op. Inter);Demais contribuintes (Op. Inter);4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%;4%;7%;12%
85365090;900400;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Materiais elétricos;42,08;21,04;63,28;42,08;42,08;42,08;-;-;-;-;-;-;42,08;42,08;42,08;-;-;-;-;-;-;42,08;42,08;42,08;-;-;-;-;-;-;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-;-;-;-;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-
73181400;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73181500;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73181900;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73202090;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73209000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73239300;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73261900;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73262000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73269090;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76041021;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76041029;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76042919;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76042920;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76052910;2108800;Substituição Tributária;NT;NT;Materiais elétricos;42,08;21,04;63,28;42,08;42,08;42,08;-;-;-;-;-;-;42,08;42,08;42,08;-;-;-;-;-;-;42,08;42,08;42,08;-;-;-;-;-;-;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-;-;-;-;-;-;-;42,08;42,08;42,08;42,08;42,08;42,08;-;-;-
76090000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76169900;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
79070090;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82032010;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82032090;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82054000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82055900;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82060000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83014000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83016000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83022000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83026000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83030000;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
84138100;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
84145190;2108800;Substituição Tributária;NT;NT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;40,33;20,17;53,86;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-
84145910;2108801;Substituição Tributária;NT;NT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;40,33;20,17;53,86;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-
84145990;2108900;Substituição Tributária;NT;NT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;40,33;20,17;53,86;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-
84149020;2109100;Substituição Tributária;NT;NT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;40,33;20,17;53,86;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-
84151011;2109300;Substituição Tributária;NT;NT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;40,33;20,17;53,86;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;40,33;40,33;40,33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-
84231000;2110800;Substituição Tributária;NT;NT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;40,33;20,17;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40,33;40,33;40,33;-;-;-
84289090;#REF!;D/C;NT;NT;;D/C;D/C;D/C;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
84433111;2101600;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433113;2101600;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433114;2101600;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433115;2101600;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433199;2101600;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433223;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433229;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433231;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433233;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433235;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433236;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433239;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84433299;2101700;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439199;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439922;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439923;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439929;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439932;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439933;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439939;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439941;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439949;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
84439950;2101800;Substituição Tributária;41,17%;Art. 53, Anexo V, RCIMS MT;Produtos eletrônicos, eletroeletrônicos e eletrodomésticos;53,86;26,93;53,86;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;53,86;53,86;53,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53,86;53,86;53,86;-;-;-
